index,horizon,factor,spearman_ic,ic_t_stat,direction_win_rate,top_mean_ret,bottom_mean_ret,top_minus_bottom,obs
CSI500,5,cf_mom60_dispersion_chg20,-0.025672820980901092,-1.3054583326944,0.4980665119876257,0.00023245473659924443,0.0014989410779884696,-0.001266486341389225,2586
CSI500,5,cf_crowding_mom20_amp_ratio,-0.02739033971848089,-1.3928573655206693,0.5293890177880897,0.00024579303123950513,0.001514441181597524,-0.0012686481503580188,2586
CSI500,5,cf_spread_mom20_ret1d_chg20,-0.028578759010946603,-1.453339400049558,0.48530549110595517,7.638921892023287e-05,0.003022466448701242,-0.0029460772297810094,2586
CSI500,5,cf_weighted_above_ma20,-0.028724937683563063,-1.4607792688402612,0.5293890177880897,0.0037554636728608405,0.0029839153127740933,0.0007715483600867473,2586
CSI500,5,cf_spread_amount20_ret1d,-0.03367614754266133,-1.712833155193042,0.5266821345707656,0.001217779958851464,0.001170419281052106,4.736067779935785e-05,2586
CSI500,5,cf_mom20_median_z,-0.03556316964633166,-1.8089290137669254,0.4837587006960557,0.0037508848769534794,0.0029660118154211353,0.0007848730615323441,2586
CSI500,5,cf_above_ma20_ratio_z,-0.037017332513175745,-1.882994848787364,0.4922660479505027,0.0034797013058099,0.003929269127243895,-0.00044956782143399515,2586
CSI500,5,cf_spread_amount20_ret1d_z,-0.03963801455197815,-2.016506338380321,0.4748646558391338,0.0008955860029589359,0.0011928173396764483,-0.0002972313367175124,2586
CSI500,5,cf_near_high_60d_ratio_z,-0.041753452343828885,-2.124308267722158,0.46674400618716166,0.0010391618255396152,0.003034569078654906,-0.0019954072531152907,2586
CSI500,5,cf_mom20_mean_z,-0.04333107529034837,-2.2047219004302487,0.48491879350348027,0.0035114322731804454,0.0032621801840875516,0.0002492520890928938,2586
CSI500,5,cf_near_high_60d_ratio_chg20,-0.04513722156457783,-2.2968040082374372,0.4725444702242846,0.0007276588793795895,0.00303287848466124,-0.0023052196052816506,2586
CSI500,5,cf_above_ma20_ratio,-0.04528635852963145,-2.304408400925069,0.5293890177880897,0.0033560553092313655,0.0034901569525380895,-0.00013410164330672405,2586
CSI500,5,cf_mom60_mean_chg20,-0.04741552097123457,-2.412990034154008,0.4891724671307038,3.6020208093402675e-05,0.0036383789958270643,-0.0036023587877336617,2586
CSI500,5,cf_mom20_median,-0.04921908783880196,-2.5049928863659687,0.4814385150812065,0.0026317249445885083,0.0034721552734319453,-0.0008404303288434369,2586
CSI500,5,cf_mom60_mean_z,-0.05359347689495738,-2.7282413602434112,0.46983758700696054,0.0014091255266340064,0.0032767328031560274,-0.001867607276522021,2586
CSI500,5,cf_mom20_mean,-0.05476847203320315,-2.7882339446217643,0.4756380510440835,0.0020772432927341255,0.003871861592052784,-0.0017946182993186584,2586
CSI500,5,cf_mom60_mean,-0.0656582415555987,-3.344826908999541,0.48298530549110597,-0.00016724893427466975,0.00268702289933177,-0.0028542718336064398,2586
CSI500,5,cf_near_high_60d_ratio,-0.07666485588009202,-3.9086125903290565,0.511600928074246,0.00011052123301090545,0.0028095169731588944,-0.002698995740147989,2586
CSI500,20,cf_crowding_mom20_amount_ratio_chg20,0.18069322034900026,9.311767013868916,0.5787631271878646,0.01683632707323125,-0.01313845103803602,0.029974778111267267,2571
CSI500,20,cf_crowding_amount20_beta_ratio_chg20,0.17979417498957265,9.263884270202905,0.5772073123298328,0.013701635852704737,-0.008543828035360069,0.022245463888064806,2571
CSI500,20,cf_crowding_mom20_vol_ratio_chg20,0.16770117607664284,8.62209216995812,0.5698171917541812,0.015864996834160625,-0.00993401646717503,0.025799013301335653,2571
CSI500,20,cf_crowding_amount20_beta_ratio_z,0.16181457905550092,8.311152241093843,0.5480357837417348,0.012998441991448988,-0.00825237430174755,0.02125081629319654,2571
CSI500,20,cf_crowding_amount20_beta_ratio,0.1612825105406819,8.283092949745752,0.5126409957215091,0.012844820733593122,-0.008852707270402375,0.0216975280039955,2571
CSI500,20,cf_crowding_amount20_vol_ratio_chg20,0.1384703734195032,7.0866819237392,0.5464799688837029,0.014341466307484806,-0.002915262685029955,0.01725672899251476,2571
CSI500,20,cf_crowding_amount20_amount_ratio_chg20,0.13702252180899707,7.011157831810645,0.5422014780241151,0.01561657685937683,-0.003508618989355898,0.019125195848732728,2571
CSI500,20,cf_crowding_amount20_amount_ratio,0.13262235849038018,6.781911563130144,0.5126409957215091,0.011255388603843395,-0.0024343577669925366,0.013689746370835932,2571
CSI500,20,cf_crowding_mom20_beta_ratio_chg20,0.13226058147237527,6.763081524493313,0.5581485803189421,0.011464488576366907,-0.006917847033554763,0.01838233560992167,2571
CSI500,20,cf_crowding_amount20_amount_ratio_z,0.1204417357204793,6.149391060303908,0.5359782185919876,0.011959730459089043,-0.0025934781712705426,0.014553208630359585,2571
CSI500,20,cf_spread_mom20_next_concentration_chg20,0.11921342285103625,6.085768261472099,0.5418125243096071,0.013971857497907155,-0.006146388362865398,0.020118245860772554,2571
CSI500,20,cf_amount_concentration_top20_z,0.1098663842980997,5.602526691025698,0.5371450797355115,0.006686168492533919,-0.0003201371441602178,0.007006305636694137,2571
CSI500,20,cf_crowding_amount20_vol_ratio,0.1066753550751095,5.4379019451040085,0.5126409957215091,0.010804258770683783,0.0005722792053368929,0.01023197956534689,2571
CSI500,20,cf_spread_amount20_next_concentration_chg20,0.09364153001240141,4.767196542764499,0.5246985608712563,0.010937764443591739,-0.0019006359020256724,0.012838400345617411,2571
CSI500,20,cf_crowding_amount20_vol_ratio_z,0.0927928588558403,4.723614564454342,0.5281991443018281,0.01090488226372352,-0.0001302488218261389,0.01103513108554966,2571
CSI500,20,cf_spread_amount20_next_concentration,0.09201085337409044,4.683465277023383,0.5126409957215091,0.01092283399698491,-0.001911369854385829,0.012834203851370738,2571
CSI500,20,cf_amount_ratio20_mean_chg20,0.09143062432511789,4.653681134494581,0.5383119408790354,0.012437667964986127,-0.004548721858240628,0.016986389823226755,2571
CSI500,20,cf_crowding_mom20_amount_ratio_z,0.08998127645815152,4.579304459342149,0.5243096071567483,0.008313371238598277,-0.0026108406867080885,0.010924211925306366,2571
CSI500,20,cf_amount_concentration_top20_chg20,0.08997654972821055,4.5790619443933185,0.529366005445352,0.006921915021293523,-0.0009717463058480412,0.007893661327141564,2571
CSI500,20,cf_crowding_mom20_amount_ratio,0.08779309212073962,4.467068075177776,0.5126409957215091,0.010800228341775646,-0.0017716998581171726,0.012571928199892819,2571
CSI500,20,cf_spread_amount20_next_concentration_z,0.08661384008133817,4.406608992818813,0.5406456631660832,0.009713015242666686,-0.0005442445374321698,0.010257259780098855,2571
CSI500,20,cf_coverage,0.08240825361936793,4.191142874636246,0.5126409957215091,0.00711626024899162,0.005597589782945503,0.0015186704660461172,2571
CSI500,20,cf_amount_ratio20_top20_chg20,0.07941224334762012,4.037785551329017,0.5336444963049397,0.009084386204800858,-0.003457510736101912,0.012541896940902771,2571
CSI500,20,cf_crowding_mom20_vol_ratio,0.07802450043340244,3.966788477407725,0.5126409957215091,0.012318609589391133,-0.0005345359460232482,0.012853145535414381,2571
CSI500,20,cf_crowding_mom20_beta_ratio,0.07757600762157311,3.943848518771679,0.5126409957215091,0.013138360021920944,-0.0005621147531958919,0.013700474775116836,2571
CSI500,20,cf_mom20_dispersion_chg20,0.07482638747053057,3.8032603156736706,0.5340334500194477,0.006785240743717527,0.0008065323781621448,0.005978708365555382,2571
CSI500,20,cf_spread_mom20_next_concentration_z,0.0735170218449277,3.736343256462155,0.5305328665888759,0.009389439260990087,-8.363358127128614e-05,0.009473072842261373,2571
CSI500,20,cf_amount_concentration_top20,0.07241008439571367,3.6797867554681645,0.5126409957215091,0.008524461291142526,-0.0002777015640502055,0.008802162855192731,2571
CSI500,20,cf_amount_ratio20_mean_z,0.07062316511312902,3.5885168506085385,0.5239206534422404,0.012334118726282211,-0.0046672756079066844,0.017001394334188895,2571
CSI500,20,cf_amount_ratio20_top20_z,0.06969776826958618,3.5412643552180807,0.5223648385842085,0.012548569519541952,-0.005641908680854729,0.01819047820039668,2571
CSI500,20,cf_amount_ratio20_mean,0.06284273390642192,3.191511253544568,0.5278101905873201,0.012133145066715987,-0.0035058773833944565,0.015639022450110444,2571
CSI500,20,cf_limit_up_like_ratio_chg20,0.06223412644918016,3.1604819404126276,0.4865810968494749,0.007245051059671638,-0.0028780215941560244,0.010123072653827662,2571
CSI500,20,cf_crowding_mom20_vol_ratio_z,0.05901504720653827,2.9964180613315072,0.5379229871645275,0.013856319774545845,-0.0007718436699790983,0.014628163444524942,2571
CSI500,20,cf_crowding_mom20_beta_ratio_z,0.05873709726825725,2.982256513826251,0.5223648385842085,0.011446199780317644,-0.001334280055583842,0.012780479835901486,2571
CSI500,20,cf_amount_ratio20_top20,0.05437628288192156,2.760162022910644,0.513807856865033,0.01231570155088295,-0.003528825019763883,0.015844526570646833,2571
CSI500,20,cf_spread_mom20_next_concentration,0.04809949056174629,2.4407623428494594,0.5126409957215091,0.007026117554237681,-0.00010769669389933066,0.007133814248137011,2571
CSI500,20,cf_mom20_dispersion,0.04713393769713788,2.3916560799623263,0.5126409957215091,0.002241016814806811,0.0017893699077843272,0.000451646907022484,2571
CSI500,20,cf_limit_up_like_ratio_z,0.044888427666401054,2.277479268231174,0.4955270322831583,0.006963894895267118,0.0017767246764694925,0.0051871702187976255,2571
CSI500,20,cf_amp20_mean_z,0.04453506450182247,2.2595151062876955,0.5266433294437962,0.00644374540149357,8.459934044302595e-05,0.006359146061050544,2571
CSI500,20,cf_weighted_above_ma20_chg20,0.043300856283070024,2.19677745214923,0.514196810579541,0.009713864774965572,0.0008557409227276993,0.008858123852237873,2571
CSI500,20,cf_limit_up_like_ratio,0.03782459744098101,1.9185241120804688,0.45818747569039286,0.0060398024821601655,0.0021880117613701285,0.003851790720790037,2571
CSI500,20,cf_big_down_ratio_z,0.035680564923597696,1.8096325563332878,0.49902761571373006,0.0049870613743615766,-0.0015517133611281009,0.006538774735489678,2571
CSI500,20,cf_big_down_ratio_chg20,0.03295220130600075,1.671099853434057,0.4834694671334111,0.0049671982806096734,0.0008254635482245476,0.004141734732385126,2571
CSI500,20,cf_amp20_mean,0.03287988759957652,1.6674286464423886,0.5126409957215091,0.005893693201969467,0.0009723473279007226,0.004921345874068745,2571
CSI500,20,cf_mom20_mean_chg20,0.026130336845459384,1.3248764423297226,0.5071956437183975,0.004851779958823317,-0.001760275950587667,0.006612055909410984,2571
CSI500,20,cf_amp20_mean_chg20,0.024113431152823515,1.2225520613274568,0.5169194865810969,0.005236439930507769,0.0024535598634911715,0.0027828800670165973,2571
CSI500,20,cf_crowding_amount20_amp_ratio_z,0.02225697795864538,1.128381204277906,0.5180863477246208,0.004380068757762498,0.0008179663615849045,0.003562102396177593,2571
CSI500,20,cf_weight_concentration_top20,0.021723352973999098,1.10131462856653,0.5126409957215091,0.004905278167421055,0.00049317025700911,0.004412107910411946,2571
CSI500,20,cf_above_ma20_ratio_chg20,0.02092944274984443,1.061047576673277,0.5095293660054454,0.006773417076261698,0.002766025502658643,0.004007391573603055,2571
CSI500,20,cf_crowding_amount20_amp_ratio,0.01903719575639072,0.9650809420796379,0.5126409957215091,0.004262971101289315,0.0013918355719477892,0.0028711355293415263,2571
CSI500,20,cf_crowding_amount20_amp_ratio_chg20,0.016230541331253196,0.8227582917433814,0.5029171528588098,0.0028463723339998475,0.00014937998887017782,0.0026969923451296697,2571
CSI500,20,cf_mom20_dispersion_z,0.01351221899585205,0.6849334524284354,0.5060287825748736,0.0011961628918820512,0.0014329241131868704,-0.00023676122130481913,2571
CSI500,20,cf_spread_amount20_ret1d_chg20,0.012684597816325615,0.6429744202946993,0.5064177362893816,0.004381874331475714,-0.001819038767786839,0.006200913099262553,2571
CSI500,20,cf_crowding_mom20_amp_ratio_z,0.01248869413719621,0.6330426227419138,0.5048619214313497,0.0047246441587526795,-7.014784942130195e-05,0.0047947920081739814,2571
CSI500,20,cf_weighted_up_ratio_1d_chg20,0.010032297179382867,0.5085156191673924,0.49941656942823803,0.004186024222082779,0.0013796038189773725,0.0028064204031054067,2571
CSI500,20,cf_weight_concentration_top20_z,0.007838976565665212,0.3973331152236567,0.5068066900038896,0.004686081886706618,0.0016499234584628967,0.003036158428243721,2571
CSI500,20,cf_up_ratio_1d_chg20,0.007224001253730204,0.3661602510587327,0.4935822637106184,0.00413676725629163,0.001376097894611332,0.002760669361680298,2571
CSI500,20,cf_crowding_mom20_amp_ratio,0.004057665342676234,0.20566569287333933,0.5126409957215091,0.004781315990687952,0.0006829777156730305,0.004098338275014921,2571
CSI500,20,cf_mom20_median_chg20,0.0012777013365764507,0.0647607330032346,0.5025281991443018,0.0035376947717381804,0.0012281021411088462,0.0023095926306293344,2571
CSI500,20,cf_weighted_up_ratio_1d_z,-0.000951466588003637,-0.04822539469756416,0.49319330999611044,0.006476548226246326,0.004500001065652931,0.001976547160593395,2571
CSI500,20,cf_crowding_mom20_amp_ratio_chg20,-0.001399638117770946,-0.0709411524016388,0.514196810579541,0.004349114970914012,0.0031839936109272085,0.0011651213599868033,2571
CSI500,20,cf_spread_mom20_ret1d_z,-0.001904028359475819,-0.09650643037750228,0.49319330999611044,0.004219003784262906,0.0053065436920857615,-0.0010875399078228553,2571
CSI500,20,cf_spread_mom20_ret1d,-0.002031410695092894,-0.10296288024159066,0.5083625048619215,0.004537123051318246,0.00516799443830077,-0.000630871386982524,2571
CSI500,20,cf_weighted_up_ratio_1d,-0.0035516927010595272,-0.18001975824631752,0.5126409957215091,0.0067690243142426105,0.0045454477490219185,0.002223576565220692,2571
CSI500,20,cf_spread_amount20_ret1d,-0.004356680086394794,-0.22082174850433844,0.5130299494360171,0.0027627265580673476,0.001368317150556434,0.0013944094075109136,2571
CSI500,20,cf_up_ratio_1d_z,-0.005262257710340524,-0.2667228226007955,0.4873590042784909,0.005940881874414303,0.004454759615659867,0.0014861222587544366,2571
CSI500,20,cf_weighted_above_ma20_z,-0.006636534316415959,-0.33638216443256386,0.5106962271489692,0.01165740115278197,0.0051948352804553006,0.00646256587232667,2571
CSI500,20,cf_up_ratio_1d,-0.008470855734344139,-0.4293632994047761,0.5126409957215091,0.005681062362973404,0.005478337632771946,0.00020272473020145794,2571
CSI500,20,cf_spread_mom20_ret1d_chg20,-0.010581068124740224,-0.5363346747958831,0.49047063399455465,0.002589819100822957,0.004634174885129955,-0.002044355784306998,2571
CSI500,20,cf_near_high_60d_ratio_chg20,-0.012135056277345936,-0.6151143039056187,0.4834694671334111,0.006484203661433489,0.0035541884793880377,0.002930015182045451,2571
CSI500,20,cf_big_down_ratio,-0.0132597327057596,-0.672132667664417,0.4325165305328666,0.003542584009138438,0.008866452672052378,-0.00532386866291394,2571
CSI500,20,cf_spread_amount20_ret1d_z,-0.015340039956331908,-0.7776060795480633,0.48580318942045897,0.0036288137304130432,0.0031957712375464786,0.00043304249286656464,2571
CSI500,20,cf_near_high_60d_ratio_z,-0.017833174382805777,-0.9040236187435114,0.4959159859976663,0.006900848082682726,0.007260466549829866,-0.00035961846714713946,2571
CSI500,20,cf_weighted_above_ma20,-0.019662984720100515,-0.9968170698227341,0.5126409957215091,0.00979836985540022,0.005276471952768541,0.00452189790263168,2571
CSI500,20,cf_mom60_dispersion,-0.028202788322988625,-1.4300357246226079,0.5126409957215091,-0.0010899036677481792,0.005085900592028072,-0.006175804259776252,2571
CSI500,20,cf_weight_concentration_top20_chg20,-0.029032264194815468,-1.4721296641080281,0.485025281991443,0.003173435527564938,0.009470412455421174,-0.0062969769278562356,2571
CSI500,20,cf_above_ma20_ratio_z,-0.033075138828979986,-1.6773411799952496,0.4896927265655387,0.009532166290164243,0.006010830361687102,0.003521335928477141,2571
CSI500,20,cf_mom60_dispersion_z,-0.03918895711609652,-1.9878312054127996,0.47996888370283936,0.0014623107598202853,0.00626565179519423,-0.004803341035373944,2571
CSI500,20,cf_mom60_dispersion_chg20,-0.04166030675291044,-2.1134000805501914,0.4970828471411902,0.0005074760480327165,0.00876616588229326,-0.008258689834260544,2571
CSI500,20,cf_above_ma20_ratio,-0.04410360217333849,-2.2375817159525213,0.5126409957215091,0.006878889944076971,0.006176431613788742,0.0007024583302882295,2571
CSI500,20,cf_mom20_mean_z,-0.06548968007770252,-3.326505503655047,0.4690781796966161,0.006670071574681649,0.005208650709941291,0.001461420864740358,2571
CSI500,20,cf_near_high_60d_ratio,-0.06796953736984891,-3.453042152343564,0.4939712174251264,0.004725601202715796,0.006903636668240285,-0.002178035465524489,2571
CSI500,20,cf_mom20_mean,-0.07229766956750004,-3.674043938646538,0.47374562427071176,0.004988863752295618,0.008298990591317097,-0.003310126839021479,2571
CSI500,20,cf_mom20_median_z,-0.07600670150602273,-3.863598946999757,0.46285492026448855,0.006490088800458114,0.0045348683458008516,0.001955220454657262,2571
CSI500,20,cf_mom20_median,-0.0860882679768043,-4.379669460446576,0.4640217814080124,0.0039737635349253895,0.009144667470835003,-0.005170903935909614,2571
CSI500,20,cf_mom60_mean_chg20,-0.08698062486282403,-4.425411672750632,0.4683002722676002,-0.0018017312537405203,0.008446437792443572,-0.010248169046184093,2571
CSI500,20,cf_mom60_mean_z,-0.09008278181854501,-4.584512483401982,0.4601322442629327,-0.0007380811150675257,0.011021583546870868,-0.011759664661938394,2571
CSI500,20,cf_mom60_mean,-0.09076104496941241,-4.619316427483651,0.4896927265655387,-0.0013496077934228986,0.008521080657841733,-0.009870688451264632,2571
STAR50,5,cf_amount_ratio20_top20_z,0.12265534225676818,4.622607124054867,0.5417558886509636,0.013678092684689313,-0.0042977399551727075,0.01797583263986202,1401
