ann_ret,ann_vol,sharpe,max_drawdown,win_rate,n_days,index,strategy,mode,window,top_n,benchmark_ann_ret,benchmark_sharpe,benchmark_max_drawdown
0.04262628380568678,0.14244797333909942,0.29924106890741303,-0.24268019986152323,0.21003861003861005,2590,CSI500,factor_rotation_h20_w126_top6,weekly_hold,126,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.04928203331389347,0.16754804142581217,0.29413673173681854,-0.3166694109486874,0.17264851485148514,1616,STAR50,factor_rotation_h20_w126_top6,monthly_hold,126,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.04327264309796175,0.1561387096063756,0.2771423128002769,-0.32604589612657675,0.35714285714285715,2590,CSI1000,factor_rotation_h20_w126_top4,top_quantile,126,4,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.04390622634929686,0.16061532381911647,0.27336262384742105,-0.40959260165091704,0.22007722007722008,2590,CSI1000,factor_rotation_h20_w252_top4,weekly_hold,252,4,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.04551219051130295,0.17511480857809325,0.25989915348025283,-0.40400943525290134,0.17574257425742573,1616,STAR50,factor_rotation_h20_w126_top8,weekly_hold,126,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.03495533379506721,0.14244097845477083,0.24540223027298672,-0.3019251739619193,0.3667953667953668,2590,CSI500,factor_rotation_h20_w504_top8,top_quantile,504,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.043216733994411616,0.17703412441331232,0.24411527516308532,-0.31689326029858345,0.3292079207920792,1616,STAR50,factor_rotation_h20_w252_top8,top_quantile,252,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.0378636195174904,0.15730453868650912,0.2407026512626472,-0.3922914306919648,0.3528957528957529,2590,CSI1000,factor_rotation_h20_w126_top6,top_quantile,126,6,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.04566495190802167,0.1936876548914503,0.2357659394121633,-0.31585205604344646,0.36014851485148514,1616,STAR50,factor_rotation_h20_w504_top4,top_quantile,504,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.03407118210720017,0.1536875255518762,0.22169126599477762,-0.2845825641817191,0.3745173745173745,2590,CSI1000,factor_rotation_h20_w504_top6,top_quantile,504,6,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.045663661924785215,0.20964277922258504,0.21781652625537137,-0.31333927642692494,0.35457920792079206,1616,STAR50,factor_rotation_h20_w504_top8,top_quantile,504,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.02728187726166853,0.1331877344758017,0.20483776054187072,-0.26769583418442267,0.19034749034749035,2590,CSI500,factor_rotation_h20_w504_top4,monthly_hold,504,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
