index,horizon,factor,spearman_ic,ic_t_stat,direction_win_rate,top_mean_ret,bottom_mean_ret,top_minus_bottom,obs
CSI1000,20,amount_ratio_20d,0.1465139142040837,7.8289619856688,0.567238912732475,0.020050159717415115,-0.008471335123507477,0.02852149484092259,2796
CSI1000,20,donchian_60d,-0.10919782302356139,-5.76501987890091,0.5083454281567489,-0.002279460578216452,0.006904598093060703,-0.009184058671277154,2756
CSI1000,20,ma_60_120_gap,-0.10833616676876179,-5.656345541601529,0.49295252225519287,-0.005346690247285448,0.00923164634519065,-0.014578336592476097,2696
CSI1000,20,ma_20_60_gap,-0.10338879607008591,-5.454928726089571,0.45319303338171263,-0.0002844942296799066,0.005487519985499401,-0.005772014215179308,2756
CSI1000,20,neg_vol_60d,-0.10281677982800551,-5.423440121151376,0.5114337568058076,0.0012820571434228381,-0.007497227554161389,0.008779284697584227,2755
CSI1000,20,neg_vol_20d,-0.0969994827129264,-5.1505982403599155,0.5041144901610017,0.010117168598715058,0.0003081834288537911,0.009808985169861267,2795
CSI1000,20,amplitude_20d,-0.08743370489829122,-4.639364289417963,0.503934191702432,0.0020918790256747193,-0.004378158382833988,0.006470037408508707,2796
CSI1000,20,price_ma_gap_120d,-0.0830701984020149,-4.374524655060902,0.5083454281567489,-0.0015301953352376207,0.007625006752495174,-0.009155202087732794,2756
CSI1000,20,mom_60d,-0.08163267947113685,-4.297531283536722,0.48892921960072594,-0.002252045862794619,0.007454772411615962,-0.00970681827441058,2755
CSI1000,20,defensive_trend,-0.07402690291291208,-3.8506998178948852,0.48199034533976975,-0.004963422662707009,0.009595635340465291,-0.0145590580031723,2693
CSI1000,20,mom_120d,-0.07173359962167647,-3.732166948349968,0.5142857142857142,-0.004248089883700466,0.005300919532529878,-0.009549009416230344,2695
CSI1000,20,price_ma_gap_240d,-0.07152533802247275,-3.7219665340680494,0.49629080118694363,-0.0066054713766965515,0.007604528076404444,-0.014209999453100995,2696
CSI1000,20,reversal_5d,-0.06846180888063454,-3.6363618049833097,0.47330960854092524,-0.0004948887674893603,0.009076439220154664,-0.009571327987644025,2810
CSI1000,20,mom_120_minus_20,-0.06279108116661496,-3.2649307986864295,0.5183673469387755,-0.014368119542623523,0.013283314670892344,-0.027651434213515867,2695
CSI1000,20,mom_fast_slow,0.06279108116661496,3.2649307986864295,0.4816326530612245,0.013283314670892344,-0.014368119542623523,0.027651434213515867,2695
CSI1000,20,range_position_20d,0.06158898436462221,3.261681069442701,0.4928469241773963,0.00983035600192318,-0.004226928370798703,0.014057284372721884,2796
CSI1000,20,price_ma_gap_20d,0.06124705752377591,3.2493038736207533,0.522095509622238,0.011180868818472429,0.0038673908450855498,0.0073134779733868786,2806
CSI1000,20,price_volume_corr_20d,0.057803712399115,3.059975586916946,0.5112701252236136,0.008110146717009856,0.001440720927974074,0.0066694257890357826,2795
CSI1000,20,vol_down,-0.05261389444843603,-2.7644293815208343,0.47586206896551725,0.0020192688793148244,0.007220828657529544,-0.00520155977821472,2755
CSI1000,20,risk_adjusted_mom_60d,-0.052451245378442625,-2.755859892207983,0.48892921960072594,-0.0001278230417468475,0.008461068109179914,-0.008588891150926762,2755
CSI1000,20,intraday_strength_20d,0.050937777777789975,2.6959842466433135,0.5103719599427754,0.0031455941875229566,0.00018337445730620423,0.0029622197302167524,2796
